;new_id;contador;Web;Título;Autor;tipo_suscripcion;Cabecera;Fecha;rating_medio;total_lecturas
17;new_18_070720;1;El Confidencial;Moncloa teme el desgaste por los casos Juan Carlos I e Iglesias;Fernando Garea;new;1;2020-07-07;3.0156088207094918;32507.0
18;new_19_070720;1;El Confidencial;Matamala cuela al Senado compatibilizar su escaño con la red belga de Puigdemont;Marcos Lamelas. Barcelona;new;0;2020-07-07;2.987762170482971;32554.0
26;new_27_070720;1;El Confidencial;Desaparecidos dos de los ocupantes de un kayak en la playa de Coira (A Coruña);EFE;new;0;2020-07-07;2.99563753252717;32528.0
35;new_36_070720;1;El Confidencial;Localizado en Escombreras (Murcia) el joven con covid fugado del hospital de Cartagena;Europa Press;new;0;2020-07-06;3.003758245129621;32573.0
45;new_46_070720;1;El Confidencial;Manuel Gómez: El PSOE urdió una trama para echarme el muerto de los ERE;Javier Caraballo;new;0;2020-07-06;2.997501249375312;32513.0
52;new_53_070720;1;El Confidencial;Moncloa pone a cero el contador de la Ley de Memoria y alarga el debate del franquismo;Juanma Romero;new;0;2020-07-05;2.9984204037602096;32408.0
56;new_57_070720;1;El Confidencial;Patrullas ciudadanas en la costa catalana: los vecinos se toman la justicia por su mano;A. Fernández. Barcelona;new;0;2020-07-05;2.9925043244282143;32550.0
57;new_58_070720;1;El Confidencial;Bélgica aconseja hacer cuarentena a quienes vuelen desde Cataluña por el brote de Lleida;EC/Agencias;new;0;2020-07-05;3.002269667243701;32457.0
58;new_59_070720;1;El Confidencial;Madrid lanza un plan especial de movilidad para la EvAU para evitar aglomeraciones;Europa Press;new;0;2020-07-05;2.989202594429607;32620.0
59;new_60_070720;1;El Confidencial;Multas de hasta 600 euros para quien se salte el confinamiento en el Segrià ;EC/Agencias;new;0;2020-07-05;3.0020054764935016;32428.0
60;new_61_070720;1;El Confidencial;Pedro Sánchez se compromete a fortalecer un autogobierno vasco transversal;Agencias;new;0;2020-07-05;2.9943960388438953;32483.0
63;new_64_070720;1;El Confidencial;El alcalde de Lleida: No sé por qué no se decidió hacer el confinamiento el viernes;Europa Press;new;0;2020-07-05;2.9974985568597265;32339.0
65;new_66_070720;1;El Confidencial;Vox denuncia al delegado del Gobierno en Galicia por los altercados del mitin de Lugo;Europa Press;new;0;2020-07-05;2.9947710407935713;32530.0
66;new_67_070720;1;El Confidencial;Detenido en Valencia por abusar de la nieta de seis años de su pareja;Europa Press;new;0;2020-07-05;3.0191567903633185;32245.0
67;new_68_070720;1;El Confidencial;Un Orgullo virtual y atípico reivindica los derechos de las mujeres LTB;EFE;new;0;2020-07-04;3.0003482163584305;32362.0
68;new_69_070720;1;El Confidencial;Sánchez prioriza el diálogo social frente al diálogo político;Fernando Garea;new;1;2020-07-03;2.9848971476638373;32568.0
69;new_70_070720;1;El Confidencial;El 67% de las muertes fue en residencias: el dato secreto que España sí reveló al ECDC;Antonio Villarreal;new;0;2020-07-03;2.995974920659494;32386.0
70;new_71_070720;1;El Confidencial;Más voto por correo, gasto y mesas, retraso del escrutinio... las 'elecciones covid' en cifras ;Jose Mari Alonso. Vitoria;new;0;2020-07-03;3.011947569887484;32573.0
71;new_72_070720;1;El Confidencial;Polémica en el Club de Campo: la 'plebe' no puede usar la piscina para evitar contagios;David Brunat ;new;0;2020-07-03;3.0050661304045168;32511.0
72;new_73_070720;1;El Confidencial;El TS revisará el 17-S la condena a Torra por desobediencia con dos jueces del 'procés';Europa Press;new;0;2020-07-03;2.988563231759324;32416.0
73;new_74_070720;1;El Confidencial;El Govern cierra dos residencias en Barcelona por irregularidades durante la pandemia;Europa Press;new;0;2020-07-03;3.002461065179773;32497.0
74;new_75_070720;1;El Confidencial;Puigdemont planea ser candidato de su partido aunque no llegue a tomar el acta;A. Fernández. Barcelona;new;0;2020-07-03;2.986179018286814;32387.0
75;new_76_070720;1;El Confidencial;Detenido de nuevo el rey del narco de Los Castaña cuando salía de la cárcel de Albolote;EFE;new;0;2020-07-03;2.9920210705709196;32377.0
76;new_77_070720;1;El Confidencial;El primer viaje de los Reyes a Ceuta y Melilla pone a prueba la relación con Rabat;Ignacio Cembrero;new;0;2020-07-02;2.993319768111491;32611.0
77;new_78_070720;1;El Confidencial;Los médicos alertan del peor escenario en otoño: se necesitarían 6.720 camas UCI;Alberto Pérez Giménez;new;0;2020-07-03;2.9979284947061533;32507.0
78;new_79_070720;1;El Confidencial;Cataluña estudia confinamientos por nueve brotes en Lleida: Mejor sobreactuar ahora;Darío Ojeda;new;0;2020-07-03;3.0122326511771043;32479.0
79;new_80_070720;1;El Confidencial;Los tribunales tumban las entrevistas para ascender a comisario en la Policía;Roberto R. Ballesteros;new;0;2020-07-03;3.0000772558714464;32616.0
80;new_81_070720;1;El Confidencial;Un rebrote en Lugo amenaza con dejar a 1.500 electores sin voto en las gallegas ;Pablo López. Vigo;new;0;2020-07-03;3.011371467953136;32630.0
81;new_82_070720;1;El Confidencial;El TSJC acuerda proseguir con su nueva investigación a Torra por desobediencia;EFE;new;0;2020-07-03;3.0080232558139537;32374.0
83;new_84_070720;1;El Confidencial;¿Es legal grabar a personas que incumplen la normativa de la nueva normalidad?;El Confidencial;new;0;2020-07-03;2.9906067138897443;32549.0
84;new_85_070720;1;El Confidencial;PSOE y PP no logran cerrar ningún pacto para la reconstrucción, el diálogo sigue;Juanma Romero;new;0;2020-07-02;3.0029234142401044;32538.0
170;new_171_070720;1;El Confidencial;El Gobierno minimiza la disputa interna y avisa a Iglesias: no habrá derogación íntegra;Iván Gil;new;1;2020-05-22;2.9934829554218725;32463.0
171;new_172_070720;1;El Confidencial;Estupor en el PSOE por el pacto con Bildu sobre la reforma laboral: Nadie se lo explica;Juanma Romero;new;0;2020-05-22;2.996156063809341;32530.0
172;new_173_070720;1;El Confidencial;Almeida gana: el juez deja sin efecto su citación por cerrar los parques;Beatriz Parera;new;0;2020-05-22;2.991438882063882;32459.0
173;new_174_070720;1;El Confidencial;La Paz registra un posible caso de transmisión vertical de covid madre-hijo;EFE;new;0;2020-05-22;3.0177823866036793;32602.0
174;new_175_070720;1;El Confidencial;Madrid: no puede darse por hecho el paso a la fase 1 pero hay buenas sensaciones;EFE;new;0;2020-05-22;3.011330030341437;32614.0
175;new_176_070720;1;El Confidencial;Simancas asegura que el PP tiene la culpa de que el PSOE pactase con EH Bildu;Europa Press;new;0;2020-05-22;2.997483546264034;32495.0
176;new_177_070720;1;El Confidencial;Extremadura cambia la franja de paseo de los niños de 14:00 a 21:00 horas por el calor;Europa Press;new;0;2020-05-22;2.994237657685719;32248.0
177;new_178_070720;1;El Confidencial;Un grupo reducido de ministros fuera del ala económica pactó con Bildu la reforma laboral;Fernando Garea;new;0;2020-05-22;3.0123375618811883;32390.0
178;new_179_070720;1;El Confidencial;Nuevo ataque con pintadas en una sede del PNV de la Parte Vieja de San Sebastián;EFE;new;0;2020-05-22;3.0001153047889924;32482.0
179;new_180_070720;1;El Confidencial;Toda España arranca la desescalada el lunes con Madrid, Barcelona y toda CyL en fase 1;Juanma Romero;new;0;2020-05-22;3.003113827701534;32500.0
180;new_181_070720;1;El Confidencial;El Supremo pide al Congreso levantar la inmunidad de Borràs para imputarla;Pablo Gabilondo;new;0;2020-05-22;2.997728497728498;32525.0
181;new_182_070720;1;El Confidencial;Ortuzar advierte a Sánchez por su pacto con EH Bildu: En política hace falta coherencia;Jose Mari Alonso. Vitoria;new;0;2020-05-22;3.010741470576871;32341.0
182;new_183_070720;1;El Confidencial;El preso de ETA Patxi Ruiz ingresa en el hospital tras iniciar una huelga de hambre;Europa Press;new;0;2020-05-22;2.9964686012590205;32483.0
183;new_184_070720;1;El Confidencial;Dos detenidos por explotación laboral en Valencia y liberadas ocho víctimas;EFE;new;0;2020-05-22;2.995263948249971;32579.0
184;new_185_070720;1;El Confidencial;¿Vives en un municipio de menos de 10.000 habitantes? Las nuevas medidas de Sanidad;Berta Tena;new;0;2020-05-22;2.9979211579919927;32582.0
185;new_186_070720;1;El Confidencial;El Gobierno Vasco: es chocante el acuerdo con Bildu ahora, con el acoso a Mendia;Europa Press;new;0;2020-05-22;3.009594468614046;32344.0
186;new_187_070720;1;El Confidencial;La Guardia Civil apunta a Fernando Simón en la investigación penal por el 8-M;José María Olmo;new;0;2020-05-22;2.9834406623735052;32576.0
205;new_206_070720;1;El Mundo;Cataluña. El Govern no descarta nuevos confinamientos mientras se expanden los casos por Lleida y otras zonas;GERMÁN GONZÁLEZ;new;0;2020-07-06;2.99176875957121;32536.0
208;new_209_070720;1;El Mundo;"C. Valenciana. El PP acusa a Ximo Puig: ""Está bajo sospecha""";INMA LIDÓN;new;0;2020-07-06;2.9871573038028223;32484.0
214;new_215_070720;1;El Mundo;"País Vasco. Urkullu ve en la ""vía unilateral de independencia"" un concepto ""desfasado""";BELÉN FERRERAS;new;0;elecciones-pais-vasco-2020-07;3.0148077290989095;32611.0
215;new_216_070720;1;El Mundo;Andalucía. Cs expulsa a su concejal de Cartaya por apoyar la moción de censura del PSOE;TERESA LÓPEZ PAVÓN / AGENCIAS;new;0;2020-07-06;2.9905936777178104;32441.0
216;new_217_070720;1;El Mundo;Baleares. Una expedición localiza una 'guardería' de cachalotes al norte de Menorca;EDUARDO COLOM;new;0;2020-07-06;3.0101466049382717;32453.0
219;new_220_070720;1;El Mundo;"Política. La caída en desgracia del juez Serrano de Vox: ""Soy un Ferrari aparcado en un garaje""";ÁLVARO CARVAJAL;new;0;2020-07-06;2.994015444015444;32463.0
246;new_247_070720;1;El Mundo;"Gerona. La mujer atacada con sosa cáustica, hace un mes: ""He puesto cuatro denuncias a los Mossos, no lo solucionan""";PABLO HERRAIZ;new;0;2020-07-04;3.0051601971657425;32451.0
247;new_248_070720;1;El Mundo;"PÚBLICA. Cae el director de Radio 5 y Hernández abronca a los rebeldes: ""Nadie debería intentar apropiarse de RTVE""";EDUARDO FERNÁNDEZ;new;0;2020-07-04;2.9990321331784746;32290.0
248;new_249_070720;1;El Mundo;A contrapelo. Una geometría absoluta;SANTIAGO GONZÁLEZ;new;0;2020-07-04;2.990028214741236;32244.0
249;new_250_070720;1;El Mundo;Educación. Castells plantea campus 'a la americana' y resta poder funcionarial: los catedráticos podrán ser personal laboral;OLGA R. SANMARTÍN;new;0;2020-07-03;3.0056864025819343;32635.0
250;new_251_070720;1;El Mundo;Política. El veto a la concertada impide el pacto social;MARISA CRUZ;new;0;2020-07-03;2.994651171739716;32396.0
251;new_252_070720;1;El Mundo;Política. La APM censura la supresión de la rueda de prensa del Consejo de Ministros;MARISOL HERNÁNDEZ;new;0;2020-07-03;2.987602671374837;32536.0
252;new_253_070720;1;El Mundo;ETA. Interior concede beneficios penitenciarios al asesino de Jiménez Becerril y su esposa;FERNANDO LÁZARO;new;0;2020-07-03;2.994894012068699;32409.0
253;new_254_070720;1;El Mundo;Congreso. Los planes de reconstrucción no consiguen el consenso;MARISA CRUZ;new;0;2020-07-03;2.9963409467318876;32549.0
254;new_255_070720;1;El Mundo;12-J. Zapatero aparece en la campaña gallega para volver al 'Prestige';RICARDO F. COLMENERO;new;0;2020-07-03;3.00509337860781;32401.0
255;new_256_070720;1;El Mundo;Tribunales. El juez del Supremo cita a declarar como imputada a Laura Borràs el 22 de julio;ÁNGELA MARTIALAY;new;0;2020-07-03;3.0035350624399615;32440.0
256;new_257_070720;1;El Mundo;"Política. El PP acorrala a Pablo Iglesias en el Congreso por el 'caso Dina': ""No ha negado el chivatazo de la Fiscalía""";JUANMA LAMET;new;0;2020-07-03;2.9962761056511056;32510.0
257;new_258_070720;1;El Mundo;Análisis. El tiro por la culata de Pablo Iglesias en el 'caso Dina';ESTEBAN URREIZTIETA;new;0;2020-07-03;2.996507120101332;32466.0
258;new_259_070720;1;El Mundo;"'Caso Dina'. Iglesias reconoce que se quedó con la tarjeta de Bousselham para no meterle ""más presión""";MARISOL HERNÁNDEZ;new;0;2020-07-03;2.9799445684810224;32431.0
259;new_260_070720;1;El Mundo;"PP. Feijóo se compromete a quedarse en Galicia hasta 2024 ""si los gallegos quieren""";JUANMA LAMET;new;0;2020-07-03;2.9989296636085627;32593.0
260;new_261_070720;1;El Mundo;Supremo. El CGPJ deja fuera por sorpresa al candidato favorito para acceder a la Sala II;ÁNGELA MARTIALAY;new;0;2020-07-03;3.0007702676680146;32491.0
261;new_262_070720;1;El Mundo;Política. La herencia dinamitada de la extinta CiU;MARTÍ SABALLS;new;0;2020-07-03;3.010539225079523;32528.0
262;new_263_070720;1;El Mundo;Covid-19. Defensa prepara ya una reserva estratégica de material sanitario y medicinas;FERNANDO LÁZARO;new;0;2020-07-03;2.9965212013451357;32320.0
263;new_264_070720;1;El Mundo;Gatopardismos. En busca del centro perdido;JORGE DEL PALACIO;new;0;2020-07-03;2.993648716270834;32463.0
264;new_265_070720;1;El Mundo;Congreso. La Agencia de Salud, el último fleco en el pacto del Gobierno y el PP para la reconstrucción;JUANMA LAMET;new;0;2020-07-03;2.9948582172595066;32476.0
265;new_266_070720;1;El Mundo;Justicia. Tercer grado para los presos del 'procés': una semilibertad insólita ante unas penas tan altas;MANUEL MARRACO;new;0;2020-07-03;2.9935348125478196;32663.0
266;new_267_070720;1;El Mundo;Justicia. Los fiscales quieren una cumbre sobre las querellas del Gobierno;ÁNGELA MARTIALAY;new;0;2020-07-02;3.008696321379098;32453.0
268;new_2_080720;1;El Confidencial;Un velatorio provoca otro brote en Granada y se suman más de 60 focos activos en España ;Agencias;new;0;2020-07-08;2.9985357018997343;32456.0
285;new_19_080720;1;El Confidencial;Cerrojazo del Supremo a la exhumación de Franco tras rechazar los últimos recursos;Europa Press;new;0;2020-07-07;2.987762170482971;32554.0
301;new_35_080720;1;El Confidencial;Cs busca un pacto antitránsfugas para sentar a PP y PSOE;Paloma Esteban;new;1;2020-07-07;2.992599730198497;32496.0
305;new_39_080720;1;El Confidencial;Aguado anuncia la ampliación de la línea 8 de Metro de Madrid hasta Valdebebas;P. B.;new;0;2020-07-07;2.9989529607941985;32296.0
306;new_40_080720;1;El Confidencial;El positivo de un residente obliga a aislar a mayores y empleados de un centro en Málaga;EFE;new;0;2020-07-07;2.984952278325123;32570.0
307;new_41_080720;1;El Confidencial;Matamala cuela al Senado compatibilizar el escaño con la red belga de Puigdemont;Marcos Lamelas. Barcelona;new;0;2020-07-07;2.9890945395898934;32568.0
308;new_42_080720;1;El Confidencial;Amplían la búsqueda de dos desaparecidos en un kayak en Porto do Son  (A Coruña);Agencias;new;0;2020-07-07;3.015286526348133;32449.0
309;new_43_080720;1;El Confidencial;Madrid sella una unanimidad histórica con sus Pactos de Reconstrucción;EFE;new;0;2020-07-07;3.0098359396011833;32616.0
312;new_46_080720;1;El Confidencial;Moncloa teme el desgaste institucional por las investigaciones a Juan Carlos I e Iglesias;Fernando Garea;new;0;2020-07-07;2.997501249375312;32513.0
313;new_47_080720;1;El Confidencial;Diez candidatos en las gallegas permanecen aislados en A Mariña por el brote;Europa Press;new;0;2020-07-07;3.0141841245435326;32490.0
315;new_49_080720;1;El Confidencial;Se acabó el silencio en el PSOE de Susana Díaz: 32 intervenciones y 5 horas de reunión ;Isabel Morillo. Sevilla;new;0;2020-07-07;2.993531744503908;32443.0
316;new_50_080720;1;El Confidencial;Nueve brotes en Granada empujan a la Junta a extremar la vigilancia;Isabel Morillo. Sevilla;new;0;2020-07-07;3.0001535862386732;32472.0
318;new_52_080720;1;El Confidencial;"Manuel Gómez: ""El PSOE urdió una trama para echarme el muerto de los ERE""";Javier Caraballo;new;1;2020-07-06;2.994862682992777;32490.0
324;new_58_080720;1;El Confidencial;Los 'vigilantes' de playas registran más de 22.000 incidencias en Andalucía;Europa Press;new;0;2020-07-06;3.002269667243701;32457.0
332;new_66_080720;1;El Confidencial;Mendia pide un nuevo Estatuto vasco para todos y de ninguno en particular;Europa Press;new;0;2020-07-06;2.9947710407935713;32530.0
437;new_171_080720;1;El Confidencial;PSOE y UP apoyan en el Congreso que las empresas rescatadas no repartan dividendos;I.G.;new;1;2020-07-02;2.9934829554218725;32463.0
439;new_173_080720;1;El Confidencial;Sanidad contabiliza cinco nuevas muertes y caen los contagios diarios a 134;Javier Bocanegra;new;0;2020-07-02;2.991438882063882;32459.0
469;new_203_080720;1;El Mundo;Congreso. Ciudadanos y PSOE se reúnen para reforzar el pacto antitránsfugas sin el PP;LUIS ÁNGEL SANZ;new;0;2020-07-08;2.9877385772122613;32414.0
471;new_205_080720;1;El Mundo;Justicia. El Gobierno dota de un presupuesto de 50 millones al plan de choque para los juzgados tras el Covid-19;ÁNGELA MARTIALAY;new;0;2020-07-07;2.992171910974674;32530.0
473;new_207_080720;1;El Mundo;Elecciones Galicia. La revolución de las truchas entierra el 15-M;RICARDO F. COLMENERO;new;0;2020-07-07;3.022678598745602;32623.0
481;new_215_080720;1;El Mundo;Andalucía. El último golpe del violento narco que contó a Ferreras los secretos del narcotráfico;PABLO D. ALMOGUERA;new;0;2020-07-07;3.0148077290989095;32611.0
482;new_216_080720;1;El Mundo;Cataluña. El TSJC mantiene la suspensión de la adhesión de Terrassa y la Diputación de Tarragona a la AMI;GERMÁN GONZÁLEZ;new;0;2020-07-08;2.9905936777178104;32441.0
483;new_217_080720;1;El Mundo;Madrid. La mujer que mató a su hijo en un hostal: había perdido la custodia de su pequeño;LUIS F. DURÁN;new;0;2020-07-07;3.0101466049382717;32453.0
484;new_218_080720;1;El Mundo;Tribunales. Hacienda acusa a Jordi Pujol Jr. de evadir 16,6 millones de euros con el cobro de comisiones;ESTEBAN URREIZTIETA;new;0;2020-07-08;3.0088488765774084;32481.0
486;new_220_080720;1;El Mundo;Lotería. Euromillones: un acertante de Primera Categoría gana 144,5 millones en Mayorga (Valladolid);EUROPA PRESS;new;0;2020-07-07;2.994015444015444;32463.0
